pct_contractile_area,pct_contractile_area_norm,ehat_norm,group,days_post_btx
0.4693512852956991,0.5858993631628124,0.41410063683718756,G7,7
0.4693512852956991,0.5858993631628124,0.41410063683718756,G7,7
0.4693512852956991,0.5858993631628124,0.41410063683718756,G7,7
0.4693512852956991,0.5858993631628124,0.41410063683718756,G7,7
0.4693512852956991,0.5858993631628124,0.41410063683718756,G7,7
0.4693512852956991,0.5858993631628124,0.41410063683718756,G7,7
0.311265,0.353644259151836,0.6463557408481639,G7,7
0.54521986,0.6973629457003632,0.30263705429963683,G7,7
0.5328763599999999,0.6792282867007093,0.32077171329929066,G7,7
0.34623807,0.4050255285341848,0.5949744714658152,G7,7
0.44773071000000003,0.5541351341869271,0.44586486581307294,G7,7
0.24001795999999997,0.24897048144416026,0.7510295185558398,G7,7
0.21181052,0.20752905027364993,0.79247094972635,G7,7
0.37515738,0.44751281539409304,0.552487184605907,G7,7
0.51767467,0.6568944701682472,0.3431055298317528,G7,7
0.39807492000000005,0.4811825017076125,0.5188174982923874,G7,7
0.46935128529569886,0.5858993631628121,0.4141006368371879,G7,7
0.46935128529569886,0.5858993631628121,0.4141006368371879,G7,7
0.65394233,0.8570943767409993,0.1429056232590007,G7,7
0.60345083,0.782913946969782,0.217086053030218,G7,7
0.62869658,0.8200041618553905,0.1799958381446095,G7,7
0.62869658,0.8200041618553905,0.1799958381446095,G7,7
0.62869658,0.8200041618553905,0.1799958381446095,G7,7
0.45312897,0.5620660779461097,0.43793392205389026,G7,7
0.58037532,0.7490121763947343,0.2509878236052657,G7,7
0.44061520000000004,0.5436812639346787,0.45631873606532125,G7,7
0.58361058,0.7537653126101691,0.2462346873898309,G7,7
0.5606337,0.7200084459454497,0.27999155405455034,G7,7
0.53780467,0.6864687955753871,0.3135312044246129,G7,7
0.29454669,0.3290822750386993,0.6709177249613008,G7,7
0.48742232,0.6124487253480442,0.3875512746519558,G7,7
0.6956082000000001,0.9183084849253803,0.08169151507461969,G7,7
0.59157569,0.765467386879601,0.23453261312039897,G7,7
0.4693512852956989,0.5858993631628122,0.4141006368371878,G7,7
0.4693512852956989,0.5858993631628122,0.4141006368371878,G7,7
0.4693512852956989,0.5858993631628122,0.4141006368371878,G7,7
0.23691427,0.24441064348971986,0.7555893565102801,G7,7
0.2304618,0.23493088951754856,0.7650691104824514,G7,7
0.44851779999999997,0.5552915005945129,0.44470849940548707,G7,7
0.44159875,0.5451262628295716,0.45487373717042845,G7,7
0.49402562000000005,0.6221500737315995,0.3778499262684005,G7,7
0.46935128529569886,0.5858993631628121,0.4141006368371879,G7,7
